timestamp,rtt_ms,loss_%,download_mbps,upload_mbps
2025-04-25 10:59:56,26.577234268188477,0,135.3673559337326,95.2964344500792
2025-04-25 11:00:10,20.795345306396484,0,,
2025-04-25 11:00:44,19.13619041442871,0,79.97962017212139,106.41314521147041
2025-04-25 11:01:18,18.15938949584961,0,136.00248920970162,104.21681308867701
2025-04-25 11:01:52,19.180774688720703,0,136.93725950242364,105.57401766275107
2025-04-25 11:02:25,18.45526695251465,0,122.59365783503263,97.38794379556875
2025-04-25 11:02:59,19.000768661499023,0,133.46013436263206,116.07157550546283
2025-04-25 11:03:33,29.231786727905273,0,133.27011938975264,110.77633322424143
2025-04-25 11:04:07,21.535158157348633,0,125.43317092463974,100.89625413188024
2025-04-25 11:04:41,19.665241241455078,0,132.28589149539485,105.96864888432307
2025-04-25 11:05:15,19.196033477783203,0,120.26044404059773,118.6482362277316
2025-04-25 11:05:49,20.777463912963867,0,127.33145875221797,107.39872839683292
2025-04-25 11:06:23,19.53744888305664,0,115.12041873080601,117.84079870776391
2025-04-25 11:06:57,20.26510238647461,0,97.7819228269899,118.3284360121181
2025-04-25 11:07:31,19.44708824157715,0,112.5006117362885,112.68875065787147
2025-04-25 11:08:05,17.731904983520508,0,121.36831167445904,109.36377855116719
2025-04-25 11:08:39,18.474578857421875,0,129.65077033470087,102.36873737726083
2025-04-25 11:09:13,19.705533981323242,0,126.0098819282672,110.11675032077243
2025-04-25 11:09:47,20.184755325317383,0,123.6880059997381,114.38704145630587
2025-04-25 11:10:20,29.44636344909668,0,129.75799539685002,115.2917273349539
2025-04-25 11:10:54,19.345998764038086,0,131.28281321085015,93.13668819607886
2025-04-25 11:11:28,20.174503326416016,0,118.83462683676736,118.3259118193969
2025-04-25 11:12:02,35.31217575073242,0,128.9501644425756,108.54253219157626
2025-04-25 11:12:36,20.27750015258789,0,137.53964463555425,120.10831269856095
2025-04-25 11:13:10,20.19643783569336,0,150.1681921300845,115.76377408603533
2025-04-25 11:13:44,20.769834518432617,0,140.61401970267133,115.33192370139311
2025-04-25 11:14:17,22.548675537109375,0,155.60855721606998,120.00133223579576
2025-04-25 11:14:51,18.633365631103516,0,136.78884184551987,112.27341051708893
2025-04-25 11:15:25,18.7075138092041,0,127.28892668968469,115.88093845317228
2025-04-25 11:15:59,20.56145668029785,0,133.54330746323893,104.96991682995272
2025-04-25 11:16:33,18.700361251831055,0,111.60971008299286,118.52769352688554
2025-04-25 11:17:07,21.324634552001953,0,139.90754892186428,106.11721109948112
2025-04-25 11:17:40,20.21169662475586,0,153.545691313492,121.0719687173933
2025-04-25 11:18:14,23.721933364868164,0,144.05542005795496,113.56837229785457
2025-04-25 11:18:48,40.938615798950195,0,102.62158795288813,125.05296083982407
2025-04-25 11:19:21,21.776914596557617,0,163.25268519281173,127.77905176395626
2025-04-25 11:19:55,18.771886825561523,0,135.7998099499317,116.1686370935608
2025-04-25 11:20:29,19.33002471923828,0,115.44512557807951,120.422729465548
2025-04-25 11:21:03,28.12337875366211,0,173.28898248416226,120.57384709316597
2025-04-25 11:21:37,21.177291870117188,0,165.85216324467328,110.84898399105579
2025-04-25 11:22:11,19.596099853515625,0,135.76485023508647,112.22230973630282
2025-04-25 11:22:45,22.768497467041016,0,117.02736648361143,117.29613615963206
2025-04-25 11:23:20,21.326541900634766,0,133.6635862451347,104.92115920647602
2025-04-25 11:23:54,19.93083953857422,0,135.0773068034547,116.08668276904382
2025-04-25 11:24:28,18.93138885498047,0,132.89176291883206,114.32737569887038
2025-04-25 11:25:02,19.922494888305664,0,138.86350937039583,117.90278343707605
2025-04-25 11:25:36,19.555091857910156,0,123.31890852357112,109.14202675628316
2025-04-25 11:26:10,26.76081657409668,0,129.10415327407188,112.26168970846905
2025-04-25 11:26:44,20.71404457092285,0,140.72105197865724,119.91601098555482
2025-04-25 11:27:17,20.51711082458496,0,147.74260572569466,106.28992297136722
2025-04-25 11:27:51,22.10855484008789,0,133.22887673290353,110.36358017849851
2025-04-25 11:28:25,20.824909210205078,0,148.25986906973353,117.01780106114767
2025-04-25 11:28:59,19.631385803222656,0,136.79492607968254,117.14674594209848
2025-04-25 11:29:33,21.68440818786621,0,183.83075422982685,117.57773446526394
2025-04-25 11:30:07,20.011425018310547,0,112.1565738170241,116.63715698736466
2025-04-25 11:30:42,19.269227981567383,0,118.1082297035708,118.66038931156098
2025-04-25 11:31:16,20.03002166748047,0,151.3615956792258,119.08907441964008
2025-04-25 11:31:50,19.919157028198242,0,120.49342416668327,116.71873961788891
2025-04-25 11:32:25,20.946502685546875,0,155.70661830474694,117.86493527918893
2025-04-25 11:32:59,22.663354873657227,0,135.02202404586606,119.26691823546552
2025-04-25 11:33:33,67.7030086517334,0,143.32356184833924,119.77519639263137
2025-04-25 11:34:08,22.90487289428711,0,120.1712012999613,118.49954950340849
2025-04-25 11:34:43,23.14281463623047,0,172.32420607054328,118.94649354237878
2025-04-25 11:35:17,20.25747299194336,0,159.8506861363974,118.13197469384934
2025-04-25 11:35:51,20.525693893432617,0,195.71907484163282,119.74030797621174
2025-04-25 11:36:26,20.709991455078125,0,143.98922145425047,118.3322791961032
2025-04-25 11:37:01,30.713319778442383,0,188.03240694053147,120.45762727376419
2025-04-25 11:37:36,20.79153060913086,0,178.00875744115,116.55942736287169
2025-04-25 11:38:11,20.890474319458008,0,177.22929431344275,120.22960200748174
2025-04-25 11:38:45,19.292116165161133,0,163.99569255750652,117.71576774686703
2025-04-25 11:39:20,20.769119262695312,0,140.50796053754038,119.83006355910138
2025-04-25 11:39:55,20.11895179748535,0,172.31225789909388,117.19354310412648
2025-04-25 11:40:29,74.59759712219238,0,202.87781256036055,120.22000902889582
2025-04-25 11:41:04,68.09043884277344,0,176.12318704378777,121.15108210820645
2025-04-25 11:41:38,20.210742950439453,0,195.1810856848005,119.43286197756906
2025-04-25 11:42:13,20.581960678100586,0,187.95760551553758,119.10984319366038
2025-04-25 11:42:47,20.63274383544922,0,182.89893201128677,122.90887695782168
2025-04-25 11:43:21,20.188570022583008,0,159.93277137541375,109.31865242776935
2025-04-25 11:43:56,49.65567588806152,0,151.19277370120562,117.3514932161429
2025-04-25 11:44:31,66.6499137878418,0,133.95168967381204,111.53611482203085
2025-04-25 11:45:06,21.486759185791016,0,123.01819263658102,116.65822719969323
2025-04-25 11:45:40,19.980192184448242,0,144.93671100481072,107.72692457742332
2025-04-25 11:46:14,20.025968551635742,0,157.5556175078426,117.51476855589864
2025-04-25 11:46:49,53.020477294921875,0,177.4644276667794,120.34385866224332
2025-04-25 11:47:23,19.05369758605957,0,133.02361788988318,118.7266714793706
2025-04-25 11:47:59,20.35379409790039,0,145.51793680875764,111.37180880054049
2025-04-25 11:48:33,20.340681076049805,0,133.48167317472482,118.23842422852269
2025-04-25 11:49:07,23.97298812866211,0,177.87984498323266,121.06773381361435
2025-04-25 11:49:41,20.31087875366211,0,191.23843287935475,119.03435992530827
2025-04-25 11:50:15,19.841909408569336,0,152.61479533333318,118.6890244114312
2025-04-25 11:50:49,24.559497833251953,0,185.55410694376602,116.27823094745429
2025-04-25 11:51:23,29.83379364013672,0,161.39889798023242,109.58636271237698
2025-04-25 11:51:57,76.6904354095459,0,164.93125830515913,119.45403549169131
2025-04-25 11:52:30,43.523550033569336,0,198.49386612595944,139.36062379371043
2025-04-25 11:53:02,20.916461944580078,0,176.37350140804634,140.9751588756749
2025-04-25 11:53:37,20.2023983001709,0,194.50153290315458,119.84405662727562
2025-04-25 11:54:10,22.4759578704834,0,199.7828763607583,139.1106314879251
2025-04-25 11:54:44,44.10958290100098,0,187.35898309388364,125.30554919024567
2025-04-25 11:55:18,49.17097091674805,0,192.95529136030953,123.45820136144164
2025-04-25 11:55:50,20.679712295532227,0,168.7527627014111,140.96976000879522
2025-04-25 11:56:23,20.25294303894043,0,132.1413565479451,134.07448411995858
2025-04-25 11:56:57,21.129369735717773,0,179.89890403793595,135.24319223711242
2025-04-25 11:57:31,50.37689208984375,0,195.98087484546775,120.42422052149811
2025-04-25 11:58:05,20.471811294555664,0,172.50671531646563,121.17633983841766
2025-04-25 11:58:38,20.49708366394043,0,170.81190927532316,124.62840680536337
2025-04-25 11:59:13,79.44130897521973,0,158.12314324927098,121.07828502603179
2025-04-25 11:59:46,24.469375610351562,0,147.0171680111112,145.4033647317692
2025-04-25 12:00:20,26.83091163635254,0,153.883337910595,120.45247424415236
2025-04-25 12:00:54,20.668745040893555,0,186.85672757566033,117.1408574645794
2025-04-25 12:01:26,19.050121307373047,0,155.35867557938894,145.44899806455504
2025-04-25 12:01:59,19.232749938964844,0,169.6574446011903,141.743423715509
2025-04-25 12:02:31,19.97518539428711,0,194.7317275550113,133.95610329478384
2025-04-25 12:03:04,18.430471420288086,0,140.71170130849666,142.2308599168316
2025-04-25 12:03:37,25.632143020629883,0,157.1279171883232,135.6387292645841
2025-04-25 12:04:10,20.632505416870117,0,171.7262612793481,121.58745049450198
2025-04-25 12:04:45,19.67597007751465,0,139.2745717876094,117.0274836132024
2025-04-25 12:05:19,19.86861228942871,0,152.44339159190113,118.32368194195108
2025-04-25 12:05:53,20.8587646484375,0,198.4381408203647,121.07594508283762
2025-04-25 12:06:26,19.461870193481445,0,140.366962881055,118.06089909641699
2025-04-25 12:07:00,18.961429595947266,0,102.29260694634475,50.05069291934922
2025-04-25 12:07:34,18.43881607055664,0,134.00648303188345,117.49054945599761
2025-04-25 12:08:08,18.26310157775879,0,128.4479832092588,115.09093078112056
2025-04-25 12:08:42,21.515369415283203,0,189.51451211622742,117.45582232531258
2025-04-25 12:09:15,20.1566219329834,0,159.9838690367787,104.93782029743394
2025-04-25 12:10:19,21.244525909423828,0,132.9191030168708,118.195648215399
2025-04-25 12:10:53,19.849777221679688,0,125.34746147849168,111.54984517180034
2025-04-25 12:11:27,35.11834144592285,0,139.75279678441504,114.55220422600074
2025-04-25 12:12:01,19.78778839111328,0,130.25575790590548,108.00971077833323
2025-04-25 12:12:35,19.71602439880371,0,130.40457385362734,114.20000197268274
2025-04-25 12:13:08,19.823312759399414,0,116.29704535867648,40.08788088978646
2025-04-25 12:13:43,19.728422164916992,0,165.9953207813119,104.83186428133976
2025-04-25 12:14:16,19.02461051940918,0,139.36510919256597,110.11837298138323
2025-04-25 12:14:50,19.951581954956055,0,142.95161969097657,117.37443137978231
2025-04-25 12:15:24,19.09327507019043,0,202.0074984783351,125.43382419941899
2025-04-25 12:15:57,40.110111236572266,0,147.68991358033668,116.71002425772426
2025-04-25 12:16:31,20.55811882019043,0,119.4866886792264,111.79315797593335
2025-04-25 12:17:05,23.92578125,0,146.36023426181546,119.6747794249194
2025-04-25 12:17:39,20.969629287719727,0,142.13507614348936,118.5590050745601
2025-04-25 12:18:12,19.68097686767578,0,139.2158565013021,134.072554795019
2025-04-25 12:18:46,19.12403106689453,0,164.14193045212198,120.76619720110607
2025-04-25 12:19:20,17.899274826049805,0,130.7883413324994,51.96966235671766
2025-04-25 12:19:53,19.01841163635254,0,138.27874086201646,112.16592356130415
2025-04-25 12:20:27,19.290924072265625,0,119.29121040091654,41.422351907158294
2025-04-25 12:21:01,20.02406120300293,0,142.75656358751692,103.51456019778283
2025-04-25 12:21:35,23.343324661254883,0,100.65966496155507,44.899675031763344
2025-04-25 12:22:08,21.18086814880371,0,151.74732967393788,98.60832178033284
2025-04-25 12:22:42,61.310768127441406,0,173.58615979559286,113.94607914370714
2025-04-25 12:23:17,20.41006088256836,0,84.62769576453306,40.98632119877844
2025-04-25 12:23:50,21.147489547729492,0,156.89799148687328,125.97703142093413
2025-04-25 12:24:24,21.268367767333984,0,105.26056467134286,91.2655723508804
2025-04-25 12:24:58,20.368337631225586,0,158.44350468807764,115.57485188846394
2025-04-25 12:25:32,21.07405662536621,0,152.02818116503175,119.91327105573468
2025-04-25 12:26:06,19.965171813964844,0,159.10982089568193,111.82492669538127
2025-04-25 12:26:40,25.50673484802246,0,127.13086008968025,57.04528867741761
2025-04-25 12:27:14,25.888442993164062,0,100.07654673847104,45.63281097058892
2025-04-25 12:27:48,18.475055694580078,0,154.36246918431445,115.0207933305248
2025-04-25 12:28:22,21.52419090270996,0,170.90163609132378,114.89582257678018
2025-04-25 12:28:56,21.836519241333008,0,119.91320299784194,55.8544379331477
2025-04-25 12:29:30,20.038843154907227,0,146.42496919149178,114.63242462509443
2025-04-25 12:30:04,20.430564880371094,0,130.6801495614286,116.69290382639959
2025-04-25 12:30:38,19.78468894958496,0,128.13551583848664,110.94629936601389
2025-04-25 12:31:12,19.51742172241211,0,124.55901975026667,116.45254850152239
2025-04-25 12:31:46,18.57471466064453,0,182.64856883628033,118.53878398594611
2025-04-25 12:32:20,21.259784698486328,0,148.46719339538035,119.75334668581384
2025-04-25 12:32:54,20.115137100219727,0,100.35824206209813,55.568431283633046
2025-04-25 12:33:28,20.986557006835938,0,144.5779715604787,117.6512963727882
2025-04-25 12:34:02,19.627094268798828,0,151.5255582807192,117.69779843865189
2025-04-25 12:34:36,19.38462257385254,0,180.76086395842827,117.33367366275598
2025-04-25 12:35:10,21.214008331298828,0,170.72256815590606,117.77178668369308
2025-04-25 12:35:44,20.615816116333008,0,145.89681127356658,116.62606446839948
2025-04-25 12:36:18,20.634174346923828,0,147.24256210083442,113.93584927650285
2025-04-25 12:36:52,20.02120018005371,0,153.13684868050677,119.39486419224428
2025-04-25 12:37:26,19.939422607421875,0,175.7063322988092,118.78135389178203
2025-04-25 12:37:59,47.57976531982422,0,122.21069108585603,121.06137132323265
2025-04-25 12:38:26,42.249441146850586,0,11.248837725198413,0.0
2025-04-25 12:39:01,108.05273056030273,0,196.0869150833037,117.3369251404002
2025-04-25 12:39:35,20.451068878173828,0,328.4516125767956,124.27952589596913
2025-04-25 12:40:16,19.94037628173828,0,218.5722150717639,11.367296688597419
2025-04-25 12:40:50,44.21734809875488,0,309.0322227278528,128.48026355847182
2025-04-25 12:41:24,20.2023983001709,0,320.3077177322056,126.05764156754918
2025-04-25 12:41:55,485.6538772583008,0,450.235369369067,123.1976881459017
2025-04-25 12:42:29,26.6265869140625,0,318.0563087375719,119.46963220427925
2025-04-25 12:42:54,,100,,
2025-04-25 12:43:06,,100,,
2025-04-25 12:43:22,,100,,
2025-04-25 12:43:36,,100,,
2025-04-25 12:43:49,,100,,
2025-04-25 12:44:04,,100,,
2025-04-25 12:44:19,,100,,
2025-04-25 12:44:33,,100,,
2025-04-25 12:44:47,,100,,
2025-04-25 12:45:01,,100,,
2025-04-25 12:45:15,,100,,
2025-04-25 12:45:30,,100,,
2025-04-25 12:45:44,,100,,
2025-04-25 12:45:58,,100,,
2025-04-25 12:46:12,,100,,
2025-04-25 12:46:26,,100,,
2025-04-25 12:46:41,,100,,
2025-04-25 12:46:55,,100,,
2025-04-25 12:47:09,,100,,
2025-04-25 12:47:23,,100,,
2025-04-25 12:47:37,,100,,
2025-04-25 12:47:51,,100,,
2025-04-25 12:48:06,,100,,
2025-04-25 12:48:20,,100,,
2025-04-25 12:48:34,,100,,
2025-04-25 12:48:48,,100,,
2025-04-25 12:49:02,,100,,
2025-04-25 12:49:17,,100,,
2025-04-25 12:49:31,,100,,
2025-04-25 12:49:44,,100,,
2025-04-25 12:49:58,,100,,
2025-04-25 12:50:13,,100,,
2025-04-25 12:50:27,,100,,
2025-04-25 12:50:42,,100,,
2025-04-25 13:07:45,95.5655574798584,0,528.3670960240764,116.35679730586648
2025-04-25 13:08:13,22.585391998291016,0,496.8460669483893,175.64816793513722
2025-04-25 13:08:43,20.313024520874023,0,478.11469962224993,146.3032522252558
2025-04-25 13:09:16,31.634092330932617,0,287.1943696528875,139.33667150149208
2025-04-25 13:09:51,20.287275314331055,0,260.789561384037,118.28643076659152
2025-04-25 13:10:59,20.671844482421875,0,413.5254170441321,128.55071432294145
2025-04-25 13:11:36,90.94500541687012,0,299.686223550741,73.9336154766028
2025-04-25 13:12:07,21.337509155273438,0,301.4760491505706,160.20389305298784
2025-04-25 13:12:43,50.4450798034668,0,314.9930323896752,129.23165074299087
2025-04-25 13:13:18,20.458459854125977,0,293.63878303446586,116.91356774755
2025-04-25 13:13:44,20.795583724975586,0,532.5115327279386,174.04245810023647
2025-04-25 13:14:19,23.015975952148438,0,258.5146851816176,67.62681252842962
2025-04-25 13:14:45,20.84493637084961,0,588.3106123654705,171.2216929445088
2025-04-25 13:15:16,20.493030548095703,0,399.4089044994202,147.1406821162301
2025-04-25 13:15:46,21.04783058166504,0,321.66230018972345,176.13340917854546
2025-04-25 13:16:20,20.811080932617188,0,325.1073438427959,139.2135350942595
2025-04-25 13:16:47,20.895719528198242,0,537.1081803626771,180.84837078843077
2025-04-25 13:17:15,21.329402923583984,0,522.035595362652,155.90640510859612
2025-04-25 13:17:48,77.68678665161133,0,323.760585831618,172.99000792476997
2025-04-25 13:18:15,20.627260208129883,0,534.9979686335384,175.43380467077347
2025-04-25 13:18:45,21.086692810058594,0,425.2460880902153,137.93996492679108
2025-04-25 13:19:17,21.082162857055664,0,432.12132235758776,120.6466096306653
2025-04-25 13:19:41,22.462129592895508,0,668.6949286885894,229.98451956831624
2025-04-25 13:20:07,21.0723876953125,0,597.5265939637933,172.92158284000337
2025-04-25 13:20:31,21.327495574951172,0,702.2674045659746,231.94268925986466
2025-04-25 13:21:01,21.255970001220703,0,498.65906891693885,126.97347525530013
2025-04-25 13:21:27,20.774126052856445,0,602.0815264578081,173.71496207647675
2025-04-25 13:21:52,20.958423614501953,0,518.0954697580397,239.3340282058649
2025-04-25 13:22:21,20.864248275756836,0,568.3253061637602,128.6666638144452
2025-04-25 13:22:50,20.972013473510742,0,636.5783863265025,125.22379812590981
2025-04-25 13:23:16,20.94578742980957,0,526.9981716492005,239.5142776933174
2025-04-25 13:23:43,20.83611488342285,0,512.4668737810131,174.0947612505126
2025-04-25 13:24:09,20.922183990478516,0,608.8290322513116,173.86674656077568
2025-04-25 13:24:32,21.207571029663086,0,672.0437397973429,239.12892680610082
2025-04-25 13:25:06,20.794391632080078,0,285.4559636551877,81.19822671075725
2025-04-25 13:25:32,21.000146865844727,0,618.011151895362,175.86201725649147
2025-04-25 13:25:58,20.68352699279785,0,628.1836682636072,171.1343036126534
2025-04-25 13:26:24,21.0721492767334,0,604.1282628695997,174.59960382854504
2025-04-25 13:26:53,20.59650421142578,0,521.5235240451943,141.93769424000118
2025-04-25 13:27:21,21.038055419921875,0,654.4932710968136,139.89718100697405
2025-04-25 13:27:47,20.585298538208008,0,576.9114360605453,172.3190552602481
2025-04-25 13:28:21,20.948410034179688,0,237.1544065228794,83.22991442023807
2025-04-25 13:28:55,21.229267120361328,0,234.5783117734222,76.01204587941558
2025-04-25 13:29:24,21.43073081970215,0,502.5875663326361,145.3156557950603
2025-04-25 13:29:58,22.611141204833984,0,324.8027728782739,69.19021158581769
2025-04-25 13:30:13,21.08621597290039,0,,
2025-04-25 13:30:39,20.660400390625,0,601.1827444967722,173.56776670290216
2025-04-25 13:31:07,21.131515502929688,0,480.60691111334535,172.80469677092
2025-04-25 13:31:35,21.057844161987305,0,457.9796564236558,175.46083687293836
2025-04-25 13:32:08,20.642995834350586,0,326.76538352565336,130.25980168307697
2025-04-25 13:32:35,21.370887756347656,0,535.2610040849748,175.77917513074667
2025-04-25 13:33:08,21.648168563842773,0,317.212868329357,132.88652905724265
2025-04-25 13:33:33,20.865678787231445,0,641.2368231674021,175.20205604409549
2025-04-25 13:34:03,20.441532135009766,0,455.9401098906501,144.82535347469505
2025-04-25 13:34:31,21.291255950927734,0,436.52101572661974,174.08498014259672
2025-04-25 13:35:01,20.8587646484375,0,442.1651779540764,141.67707771485766
2025-04-25 13:35:24,20.993947982788086,0,749.7262990433044,235.85993970524183
2025-04-25 13:35:54,20.77031135559082,0,472.1633062429331,139.95169116026136
2025-04-25 13:36:21,20.694494247436523,0,599.7954236303879,144.99559039748237
2025-04-25 13:36:48,20.77007293701172,0,570.0133580111885,173.6461788182663
2025-04-25 13:37:17,20.908832550048828,0,382.4261669770882,177.70987841511425
2025-04-25 13:37:42,20.949363708496094,0,530.2642695094565,236.91079238159955
2025-04-25 13:38:08,20.592927932739258,0,623.3441758007227,175.20111908501383
2025-04-25 13:38:38,20.98846435546875,0,338.8892225387626,173.7425902515397
2025-04-25 13:39:12,20.38288116455078,0,291.6056146130452,75.71392449181852
2025-04-25 13:39:39,20.50495147705078,0,514.6742264703092,173.9010591278091
2025-04-25 13:40:07,20.83873748779297,0,473.00519878405146,173.89897344887945
2025-04-25 13:40:35,20.561695098876953,0,476.1418170130621,173.11693017151055
2025-04-25 13:41:01,21.086931228637695,0,566.4821376136437,173.58654275966606
2025-04-25 13:41:32,,100,384.1526761584954,146.1182591337876
2025-04-25 13:42:00,20.51711082458496,0,432.15292326288437,176.92278521086672
2025-04-25 13:42:26,21.06785774230957,0,583.692854492949,174.08595520253803
2025-04-25 13:42:59,20.88475227355957,0,312.9930039949369,136.83736910903767
2025-04-25 13:43:33,21.388769149780273,0,206.3978677668843,62.50193248545791
2025-04-25 13:44:01,20.452260971069336,0,479.5600441663916,159.04804559521162
2025-04-25 13:44:28,20.745515823364258,0,531.2068291564274,173.8425244004105
2025-04-25 13:44:55,20.895004272460938,0,542.6530567714697,174.70337179861522
2025-04-25 13:45:25,20.83420753479004,0,394.10643587477506,146.14902445991746
2025-04-25 13:45:58,21.58665657043457,0,326.63582043379665,139.1773914964008
